date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:33	4986/4986	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2007%20Feb%202020%2005:34:38%20GMT	https://static.cloudflareinsights.com/beacon.min.js	C:/My%20Web%20Sites/software%20com/static.cloudflareinsights.com/beacon.min.js	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-4.html)
11:04:34	129924/129924	---M--	200	added ('OK')	text/html	etag:%221fb84-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-brands-400.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:35	129924/129924	---M--	200	added ('OK')	text/html	etag:%221fb84-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-brands-400d41d.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:36	74700/74700	---M--	200	added ('OK')	text/html	etag:%22123cc-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-brands-401.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:37	87688/87688	---M--	200	added ('OK')	text/html	etag:%2215688-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-brands-402.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:38	1028/1028	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202020%2016:05:10%20GMT	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-brands-400.svg	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:38	129620/129620	---M--	200	added ('OK')	text/html	etag:%221fa54-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-brands-403.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:39	400840/400840	---M--	200	added ('OK')	text/html	etag:%2261dc8-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-light-300.eot	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-light-300.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:39	400840/400840	---M--	200	added ('OK')	text/html	etag:%2261dc8-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-light-300.eot?	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-light-300d41d.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:40	156896/156896	---M--	200	added ('OK')	text/html	etag:%22264e0-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-light-301.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:40	207100/207100	---M--	200	added ('OK')	text/html	etag:%22328fc-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-light-300.woff	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-light-302.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:43	1028/1028	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202020%2016:05:10%20GMT	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-light-300.svg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-light-300.svg	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:43	369628/369628	---M--	200	added ('OK')	text/html	etag:%225a3dc-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-regular-400.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:43	400560/400560	---M--	200	added ('OK')	text/html	etag:%2261cb0-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-light-303.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:45	369628/369628	---M--	200	added ('OK')	text/html	etag:%225a3dc-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-regular-400d41d.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:45	145152/145152	---M--	200	added ('OK')	text/html	etag:%2223700-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-regular-401.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:46	191300/191300	---M--	200	added ('OK')	text/html	etag:%222eb44-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-regular-402.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:47	1028/1028	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202020%2016:05:10%20GMT	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-regular-400.svg	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:47	369336/369336	---M--	200	added ('OK')	text/html	etag:%225a2b8-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-regular-403.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:48	313900/313900	---M--	200	added ('OK')	text/html	etag:%224ca2c-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-solid-900.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:49	313900/313900	---M--	200	added ('OK')	text/html	etag:%224ca2c-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-solid-900d41d.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:49	117452/117452	---M--	200	added ('OK')	text/html	etag:%221cacc-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-solid-901.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:50	155948/155948	---M--	200	added ('OK')	text/html	etag:%222612c-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-solid-902.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:51	1028/1028	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202020%2016:05:10%20GMT	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-solid-900.svg	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:51	313620/313620	---M--	200	added ('OK')	text/html	etag:%224c914-5847d4495ce00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/fa-solid-903.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/all.css)
11:04:52	137642/137642	---M--	200	added ('OK')	text/html	etag:%22219aa-592c700231680%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/GilroyBold.eot	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/GilroyBold.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/style.css)
11:04:52	44212/44212	---M--	200	added ('OK')	text/html	etag:%22acb4-592c700419b00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/GilroyBold.woff2	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/GilroyBold-2.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/style.css)
11:04:53	64240/64240	---M--	200	added ('OK')	text/html	etag:%22faf0-592c700231680%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/GilroyBold.woff	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/GilroyBold-3.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/style.css)
11:04:54	137248/137248	---M--	200	added ('OK')	text/html	etag:%2221820-592c700231680%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/GilroyBold.ttf	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/GilroyBold-4.html	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/style.css)
11:04:56	374962/374962	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b8b2-592c700231680%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/GilroyBold.svg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/fonts/GilroyBold.svg	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/style.css)
11:04:56	93928/93928	---M--	200	added ('OK')	image/png	etag:%2216ee8-594304c992800%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/banner-gradient-bg.png	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/banner-gradient-bg.png	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/style.css)
11:04:56	56665/56665	---M--	200	added ('OK')	image/png	etag:%22dd59-594304c992800%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/banner-gradient-bg-2.png	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/banner-gradient-bg-2.png	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/style.css)
11:04:56	1220/1220	---M--	200	added ('OK')	image/png	etag:%224c4-5943099f71080%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/what-we-are-dot.png	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/what-we-are-dot.png	(from https://gizmoder.com/demo/html/omnivus/omnivus/assets/css/style.css)
11:04:57	2732/2732	---M--	200	added ('OK')	image/png	etag:%22aac-592c4814b6300%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/logo-2.png	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/logo-2.png	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:04:58	208837/208837	---M--	200	added ('OK')	image/png	etag:%2232fc5-594304cb7ac80%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/banner-man.png	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/banner-man.png	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:04:58	92665/92665	---M--	200	added ('OK')	image/jpeg	etag:%22169f9-594304c009180%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/about-thumb.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/about-thumb.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:04:59	174339/174339	---M--	200	added ('OK')	image/jpeg	etag:%222a903-594307af87e80%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/intro-video-bg.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/intro-video-bg.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:04:59	63850/63850	---M--	200	added ('OK')	image/jpeg	etag:%22f96a-594307af87e80%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/intro-thumb.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/intro-thumb.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:00	1028/1028	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jan%202020%2016:05:10%20GMT	https://gizmoder.com/demo/html/omnivus/omnivus/www.youtube.com/watch?v=TdSA7gkVYU0	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/www.youtube.com/watch05ac	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:00	21069/21069	---M--	200	added ('OK')	image/jpeg	etag:%22524d-594307a7e6c80%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/leadership-1.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/leadership-1.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:01	22437/22437	---M--	200	added ('OK')	image/jpeg	etag:%2257a5-594307a7e6c80%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/leadership-2.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/leadership-2.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:02	24420/24420	---M--	200	added ('OK')	image/jpeg	etag:%225f64-594307a9cf100%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/leadership-3.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/leadership-3.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:02	132934/132934	---M--	200	added ('OK')	image/jpeg	etag:%2220746-5943072fbd100%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/form-bg.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/form-bg.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:03	36430/36430	---M--	200	added ('OK')	image/jpeg	etag:%228e4e-594304c1f1600%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/answers-thumb-1.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/answers-thumb-1.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:03	21867/21867	---M--	200	added ('OK')	image/jpeg	etag:%22556b-594304c1f1600%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/answers-thumb-2.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/answers-thumb-2.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:04	38767/38767	---M--	200	added ('OK')	image/jpeg	etag:%22976f-594307d1dcf80%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/news-1.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/news-1.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:04	68520/68520	---M--	200	added ('OK')	image/jpeg	etag:%2210ba8-594304c009180%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/action-bg.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/action-bg.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:05	32770/32770	---M--	200	added ('OK')	image/jpeg	etag:%228002-594307d1dcf80%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/news-2.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/news-2.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:05	39376/39376	---M--	200	added ('OK')	image/jpeg	etag:%2299d0-594307d1dcf80%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/news-3.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/news-3.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:05	173556/173556	---M--	200	added ('OK')	image/jpeg	etag:%222a5f4-5943072fbd100%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/footer-bg.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/footer-bg.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index-2.html)
11:05:06	3992/3992	---M--	200	added ('OK')	image/png	etag:%22f98-593dde1fc0a00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/logo.png	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/logo.png	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:07	125425/125425	---M--	200	added ('OK')	image/jpeg	etag:%221e9f1-594304c5c1f00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/banner-bg-1.1.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/banner-bg-1.1.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:08	91571/91571	---M--	200	added ('OK')	image/jpeg	etag:%22165b3-594304c5c1f00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/banner-bg-1.2.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/banner-bg-1.2.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:08	100450/100450	---M--	200	added ('OK')	image/jpeg	etag:%2218862-594304c7aa380%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/banner-bg-1.3.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/banner-bg-1.3.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:09	3047/3047	---M--	200	added ('OK')	image/png	etag:%22be7-594309fecf180%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/what-we-are-shape-1.png	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/what-we-are-shape-1.png	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:09	3657/3657	---M--	200	added ('OK')	image/png	etag:%22e49-59430a00b7600%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/what-we-are-shape-2.png	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/what-we-are-shape-2.png	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:11	252079/252079	---M--	200	added ('OK')	image/jpeg	etag:%223d8af-5943092376c00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/solution-bg.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/solution-bg.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:11	58106/58106	---M--	200	added ('OK')	image/jpeg	etag:%22e2fa-5943082d6a780%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/services-4.1.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/services-4.1.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:12	43954/43954	---M--	200	added ('OK')	image/jpeg	etag:%22abb2-5943086e44080%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/services-4.2.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/services-4.2.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:13	43272/43272	---M--	200	added ('OK')	image/jpeg	etag:%22a908-5943082999e80%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/services-4.3.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/services-4.3.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:13	33322/33322	---M--	200	added ('OK')	image/jpeg	etag:%22822a-5943086c5bc00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/services-4.4.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/services-4.4.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:14	38855/38855	---M--	200	added ('OK')	image/jpeg	etag:%2297c7-5943082b82300%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/services-4.5.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/services-4.5.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:15	50967/50967	---M--	200	added ('OK')	image/jpeg	etag:%22c717-5943082b82300%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/services-4.6.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/services-4.6.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:15	15547/15547	---M--	200	added ('OK')	image/png	etag:%223cbb-594306a480880%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/choose-dot.png	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/choose-dot.png	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:16	3162/3162	---M--	200	added ('OK')	image/png	etag:%22c5a-594306a668d00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/choose-shape.png	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/choose-shape.png	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:17	61026/61026	---M--	200	added ('OK')	image/jpeg	etag:%22ee62-594306433a300%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/case-studies-1.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/case-studies-1.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:17	45994/45994	---M--	200	added ('OK')	image/jpeg	etag:%22b3aa-594306433a300%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/case-studies-2.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/case-studies-2.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:18	78374/78374	---M--	200	added ('OK')	image/jpeg	etag:%2213226-5943067100f00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/case-studies-3.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/case-studies-3.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:19	55428/55428	---M--	200	added ('OK')	image/jpeg	etag:%22d884-59430672e9380%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/case-studies-4.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/case-studies-4.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:20	39325/39325	---M--	200	added ('OK')	image/jpeg	etag:%22999d-59430a0c29100%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/team-member-1.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/team-member-1.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:20	24667/24667	---M--	200	added ('OK')	image/jpeg	etag:%22605b-59430a0e11580%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/team-member-2.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/team-member-2.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:21	25727/25727	---M--	200	added ('OK')	image/jpeg	etag:%22647f-59430a13ca300%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/team-member-3.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/team-member-3.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:22	32616/32616	---M--	200	added ('OK')	image/jpeg	etag:%227f68-59430a15b2780%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/team-member-4.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/team-member-4.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:22	29861/29861	---M--	200	added ('OK')	image/jpeg	etag:%2274a5-59430a15b2780%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/team-member-5.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/team-member-5.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
11:05:23	34305/34305	---M--	200	added ('OK')	image/jpeg	etag:%228601-59430a179ac00%22	https://gizmoder.com/demo/html/omnivus/omnivus/assets/images/team-member-6.jpg	C:/My%20Web%20Sites/software%20com/gizmoder.com/demo/html/omnivus/omnivus/assets/images/team-member-6.jpg	(from https://gizmoder.com/demo/html/omnivus/omnivus/index.html)
